日期,PC1,PC2,PC3
2002-02-19,-0.3370721754127846,-0.38031351626861365,-0.247957583430642
2002-02-20,-0.5250564375388964,-0.3614571996648864,-0.108680275192746
2002-02-21,-0.37309731609341595,-0.38788535832116827,-0.24512632929183206
2002-02-22,-0.49548058694436664,-0.13019993929070448,0.10258541580036189
2002-02-25,-0.6216129782814408,-0.3384394985486566,-0.03368250705930461
2002-02-26,-0.6493284030908595,-0.38369850491925533,-0.05677508084643211
2002-02-27,-0.6683887853342727,-0.37186298385249994,-0.04352905250007608
2002-02-28,-0.6862536118051618,-0.39257079087905167,-0.07462983603030376
2002-03-01,-0.6365637641405925,-0.4318286248617741,-0.16260083262063782
2002-03-04,-0.5111953514675495,-0.5039096763437819,-0.35580284070658325
2002-03-05,-0.6388863990437162,-0.4853552642760292,-0.2494295003247139
2002-03-06,-0.8877333654697925,-0.4614845187644133,-0.05403607040810092
2002-03-07,-0.9116869941510654,-0.46776583966051355,-0.044604072681292746
2002-03-08,-1.1795164133982143,-0.20072403979322057,0.2412282400652772
2002-03-11,-1.2379439384768063,-0.03707114777371974,0.3778736959980076
2002-03-12,-1.1909371163250349,-0.24605701224705528,0.10186569619347366
2002-03-13,-1.165365882399459,-0.26378777935548964,0.039371746384250235
2002-03-14,-1.194947431782498,-0.2740740384385178,0.040738807278415216
2002-03-15,-1.1991999157021702,-0.12349876763603539,0.19662062859404736
2002-03-18,-0.8729220401671629,-0.2197383651897047,-0.07810607606505234
2002-03-19,-0.7981677802577537,-0.3991052870268252,-0.38136538029003897
2002-03-20,-0.9271343134098813,-0.10293824294532526,-0.028187898334144302
2002-03-21,-1.2477568863925905,-0.2262793222850397,0.04260494463746341
2002-03-22,-1.3428018889359497,-0.1339213891531754,0.14802621008568242
2002-03-25,-1.4678518877185265,-0.16761425123181142,0.16070536034723293
2002-03-26,-1.393019113916251,-0.19633270719670542,0.06896217938685274
2002-03-27,-1.691659441247439,0.20999864109021127,0.8238322800457276
2002-03-28,-1.4313416821647944,0.04019627087871517,0.5159335022188251
2002-03-29,-1.618103992637884,0.008312764620054175,0.22839901813899186
2002-04-01,-1.4410033234909363,-0.3345624903909189,-0.2955340437685588
2002-04-02,-0.2774931539161473,-1.8743407842238295,-1.963664549862538
2002-04-03,-1.6885677961270713,0.3218528114263894,0.559955474658522
2002-04-04,-1.802154279171869,-0.0005606387052910584,0.10568360691292518
2002-04-05,-1.9846209443020608,0.9344677631381739,1.7942434942606784
2002-04-08,-1.812313341804808,0.043641813003370854,0.13906581390682962
2002-04-09,-1.9253162711065304,0.2546255436928342,0.45372720985188825
2002-04-10,-1.7520248613169822,0.011344541237163277,0.041013329033724136
2002-04-11,-1.6640490252051545,-0.19850942575011885,-0.21076039423333523
2002-04-12,-1.57248750947695,-0.13419397055858093,-0.2465279946768848
2002-04-15,-1.6308265716041201,-0.21314199531963757,-0.31659364671017537
2002-04-16,-1.5860592601211423,-0.33152380698688944,-0.5543906527336941
2002-04-17,-1.381411305298698,-0.6518328881918212,-0.7492336208954061
2002-04-18,-1.2574403466309398,-0.9061978151898328,-1.1483285228715072
2002-04-19,-1.5373024751323092,-0.23538331912785881,-0.5132841654796296
2002-04-22,-1.744223555865984,-0.19331606642313406,-0.32911608500451234
2002-04-23,-1.2324042229494825,-0.8931729032661351,-1.0858097740814419
2002-04-24,-1.928675687227261,0.07926456153372353,-0.025507937458339312
2002-04-25,-1.9571487952569542,-0.07999644321587993,-0.1991284657782175
2002-04-26,4.38347461995147,-3.4275904830891815,-7.598289507395749
2002-04-27,-2.0597242105403195,0.2843429224434726,0.22097400070718717
2002-04-28,-3.217455814854978,1.7437139663836476,3.5925964253000293
2002-04-29,-2.037279152269656,0.007355786826944796,-0.12239421944602882
2002-04-30,-1.834415956380417,-0.13471759338612357,-0.40852476263552684
2002-05-08,-1.9426160611644487,-0.004661065003263504,-0.19702035287441108
2002-05-09,-1.9641695261078755,-0.09548384803797559,-0.2603156083898504
2002-05-10,-0.1149901064406682,-2.394791868930005,-2.7595081354391358
2002-05-13,-2.006694529974969,-0.0563880946094446,-0.23521568754212233
2002-05-14,-2.011027693097918,0.07739868785234309,-0.09039228682440417
2002-05-15,-2.0258792705760373,-0.026612375407652964,-0.21449093456692278
2002-05-16,-1.8695350134848383,-0.21671034682010853,-0.4354645601933118
2002-05-17,-2.051759210839833,0.15440393846464825,-0.02862986893547758
2002-05-20,-2.0879014431180227,-0.022451868547042286,-0.20807788568233831
2002-05-21,-1.6487009470293164,-0.5231235462697358,-0.7434731959588462
2002-05-22,-2.0162668474692573,0.10484894257130482,-0.06739933835706935
2002-05-23,-2.09735241482522,0.37175822212471854,0.1348608603374342
2002-05-24,-2.0602430759947032,0.18244095112177244,-0.09934120007353611
2002-05-27,-2.3593840757353646,0.291169648685451,0.06360866421172207
2002-05-28,-2.385449831443874,0.2755596110037191,0.016657707612048708
2002-05-29,-2.4116866897347795,0.3244198680421822,0.0636506408378919
2002-05-30,-2.3563110512603345,0.20236613852419427,-0.09198654813753648
2002-05-31,-2.3582704513178605,0.19907451033077964,-0.11556989758885233
2002-06-03,-2.276800038071737,0.05183202713065464,-0.3397958163070669
2002-06-04,-2.1798519039930033,0.006822726026299081,0.39670367649777033
2002-06-05,-2.1944467164282,0.08822251881990524,0.5787052411930242
2002-06-06,-2.3102066507400387,0.09727767277156672,-0.15730974580779983
2002-06-07,-1.9625512612192764,-0.16726401623614862,0.03155997089574668
2002-06-10,-2.2306622726762564,0.14260759023984165,-0.1193295811477505
2002-06-11,-2.162876486407507,0.10783680572750645,-0.0918792881730321
2002-06-12,-2.226578494560527,0.14482580092694183,-0.12882636018705604
2002-06-13,-2.227015794030679,0.11974234382323289,-0.14017702092613665
2002-06-14,-2.2330021133445555,0.07699089517077602,-0.11064659786753658
2002-06-17,-2.2297570825625876,0.07567830497047381,-0.13358854223943106
2002-06-18,-2.2721583204144222,0.15524232882954056,-0.21353016943640166
2002-06-19,-2.22807489756878,0.09502204412437236,-0.05330760458691049
2002-06-20,-2.2273488920281928,0.07057772700738414,-0.12746294004933567
2002-06-21,-2.2297209350919664,0.06289986743895902,-0.11118719728456489
2002-06-24,-2.201369064213423,0.08598223557704016,-0.05283123141250012
2002-06-25,-1.9904567849095425,-0.24687740356982568,0.07413748485930417
2002-06-26,-1.9006752728144305,-0.047560470440070654,0.08453567305126479
2002-06-27,-2.03523391650562,0.05411327172369947,0.011522274217200404
2002-06-28,-2.0587181749806556,-0.0409156032306723,-0.04060192021622868
2002-07-01,-2.087920897938568,0.07142975898102465,0.01858763355964914
2002-07-02,-2.143143533195914,0.09870093622279318,-0.022876475181885774
2002-07-03,-2.0095265141171477,0.02624879489910868,0.049296270664458276
2002-07-04,-2.1612831627488367,0.03390744402977816,-0.053669022268883024
2002-07-05,-2.0591517471510765,-0.1258998394050978,-0.020667300013463192
2002-07-08,-2.1615106588589117,-0.05646851892663378,-0.08307267220474705
2002-07-09,-2.1403450255896095,-0.029424078065910273,-0.1080863077105957
2002-07-10,-2.119456412079572,-0.09944363118322605,0.004755263505966083
2002-07-11,-2.114709409981617,-0.03440035009446297,-0.015399606906656189
2002-07-12,-2.017233574373093,0.11062410295457341,-0.051612972346396696
2002-07-15,-1.8882487533730787,-0.31181068818365965,0.23872074060785886
2002-07-16,-1.9866166271868926,-0.05787378321823252,0.15033491678903063
2002-07-17,-1.8465623310956056,0.03382955810001847,0.20198926168910833
2002-07-18,-1.7715661907404368,0.1668157288552561,0.21362511600954023
2002-07-19,-1.6352239461423077,-0.05869560797814381,0.3649681947436316
2002-07-22,-1.6322343847813419,-0.07605036383568048,0.43231961202164076
2002-07-23,-1.8314196364536075,-0.1334320056449049,0.3577989541571008
2002-07-24,-1.659836562530486,-0.14464950769183313,0.43868008479923337
2002-07-25,-1.8220947511232906,0.07467260512977476,0.25773582499595543
2002-07-26,-1.7052217868790327,-0.1293052383865254,0.3035493868689896
2002-07-29,-1.7996764492931756,0.06751225524346802,0.26802783083043397
2002-07-30,-1.678952151611088,-0.022494485160614613,0.16817307730103884
2002-07-31,-1.622510473953157,-0.18262936639827718,0.1681370606595918
2002-08-01,-1.5553375302508639,-0.09198846187913037,0.39213082900041535
2002-08-02,-1.309834047700858,-0.19932962254431674,0.26091501695901165
2002-08-05,-1.3309962947414986,-0.3098622124464458,0.17501863603093962
2002-08-06,-1.3917162895505129,-0.335301235983778,0.0756608494006454
2002-08-07,-1.3364181790070262,-0.32578189173304856,0.13966030802264462
2002-08-08,-1.554269237882368,-0.05719877884275715,0.19191858272501064
2002-08-09,-1.3076230465788252,-0.261546095929748,0.528080193763527
2002-08-12,-1.3749776468458763,-0.10207254516046542,0.4614473703795866
2002-08-13,-1.5326205890132008,0.061888651121330546,0.4358906242442923
2002-08-14,-1.5400992096915946,0.056461781036495295,0.5005300121416876
2002-08-15,-1.2882063326654207,-0.28624039140719787,0.11950248999258561
2002-08-16,-1.0194826757778948,-0.43464794972078175,0.5865293485480728
2002-08-19,-1.0679337598751637,-0.47150363886019275,0.5957248558063003
2002-08-20,-1.0284918646322079,-0.4893143805038257,0.6581920659699511
2002-08-21,-1.029043211470328,-0.3750100539109638,0.7331855968349614
2002-08-22,-1.4651273805198783,-0.08783881258098139,-0.041082821507292706
2002-08-26,-0.9759955191883835,-0.4216974399949187,0.6227690813024218
2002-08-27,-1.0194558711328565,-0.2961799561600166,0.6265480983615976
2002-08-28,-0.8825650207995062,-0.31304393381290946,0.506718913497839
2002-08-29,-1.249151228429712,-0.17287915342063837,0.28125381592967386
2002-08-30,-1.2743753901753978,-0.2769614676746649,0.2608859439996191
2002-09-02,-1.2209652973516743,-0.29347512677437854,0.39828172119477745
2002-09-03,-1.6071777729073806,0.04312210252936546,0.2752919300211843
2002-09-04,-1.495975027257073,0.05167673526589123,0.381655025547573
2002-09-05,-0.9572080799175136,-0.0676179653363721,1.1004996848724862
2002-09-06,-1.083452288100749,-0.05899893376001528,0.941846146330843
2002-09-09,-1.0022170336697402,-0.23016219579326652,0.9847840358265931
2002-09-10,-1.4644293033157336,-0.34544822269450226,1.0565964620025854
2002-09-11,-1.530510789908387,0.13028211647721125,0.4338259785826438
2002-09-12,-1.4063126329971027,0.17620328956518155,0.4554220086601027
2002-09-13,-1.119528563026775,-0.2756105782713619,1.0742462696619512
2002-09-16,-1.2462296088483924,-0.18158415652803,0.5067896150329085
2002-09-17,-1.1133199114716932,-0.19469506694508065,0.5306392650846228
2002-09-18,-1.4005060327705425,0.09150946208285538,0.3066074654502882
2002-09-19,-1.3013398016690194,-0.3440926132322095,0.5443326433191777
2002-09-20,-1.0200430058125016,-0.04251533017269422,0.49377210291598833
2002-09-23,-1.1623973988072167,0.09883143528193834,0.3068030704005587
2002-09-24,-1.339089666565232,0.2416150659384706,0.49824698388416966
2002-09-25,-1.0114976026371978,0.1987369306682086,0.7681614953947165
2002-09-26,-1.428062936273755,-0.0861641344919058,0.2550678288093436
2002-09-27,-1.044044836265701,-0.06810256628166728,0.33203499905670214
2002-09-28,-1.2394938778011357,0.16603460217925006,0.22228386426005559
2002-09-29,-0.8206295946561448,-0.09419857979334359,0.6690771705563306
2002-09-30,-1.5626334311842591,-0.22573872975462442,0.6601424614552317
2002-10-08,-1.0174602159970108,0.01347821076704239,0.3647745941919542
2002-10-09,-0.9373224804836139,0.025941763481259098,0.4339566662773452
2002-10-10,-1.1581720998773852,0.03428444072931198,0.3855474360528712
2002-10-11,-1.1268533559329321,0.04952374844948335,0.39632554128003333
2002-10-14,-1.1366282882044918,0.057039161789481756,0.3727312686827053
2002-10-15,-1.1776274193777205,0.015411599124233304,0.389311695823646
2002-10-16,-1.1729881744053825,0.027338800592151335,0.3818471304776988
2002-10-17,-1.3297609203846166,-0.10019330734084358,0.45288150042472736
2002-10-18,-1.4122673454441002,0.31540148922261185,0.46089447664629735
2002-10-21,-1.1573209283729877,0.15476903845470402,0.5496817348991129
2002-10-22,-1.1036615450824294,0.18988230917299243,0.5672115516467117
2002-10-23,-1.1812418771393538,0.20322675613194774,0.5012731291911702
2002-10-24,-1.3930452869327372,0.29798793129359985,0.31560162978626694
2002-10-25,-1.2679949616716306,0.2801541600230798,0.4441290481434712
2002-10-28,-1.3130052571742195,0.4017712658227976,0.27802141432738975
2002-10-29,-1.12107671071589,0.40270751576643465,0.6268300214171368
2002-10-30,-1.06236865681516,0.21683043524536122,0.6293112884747553
2002-10-31,-1.1994062179957214,0.016082488487452546,0.22088068655711038
2002-11-01,-0.9106558130883872,0.031910820929753024,0.5728589244164859
2002-11-04,-0.6992858106154859,0.20450097823856422,0.4457520890405763
2002-11-05,-0.8649487797477914,-0.0010503464722152846,0.5933201265278963
2002-11-06,-0.8960681795449287,-0.024801339486084633,0.6041270684594963
2002-11-07,-0.8827972295746737,-0.03528310451101152,0.6212820820904257
2002-11-08,-1.2823439466979736,-0.35931521981670167,0.8802168191565528
2002-11-11,-0.9316891456161329,-0.023955600886513613,0.6170570444562319
2002-11-12,-0.9401338016185552,-0.02102146542638624,0.6121368820832468
2002-11-13,-0.9221683324625555,-0.005392185027064576,0.6341078731381297
2002-11-14,-0.9063694770495989,-0.006898826288568608,0.6315495697309979
2002-11-15,-0.9102081989904655,-0.006285665542034989,0.6120177876283589
2002-11-18,-0.8931112149099396,-0.09392293572546452,0.529626190766705
2002-11-19,-1.2321222848388371,-0.36141216359740536,0.6686191108996167
2002-11-20,-0.9068488748924469,-0.08593104401171911,0.5016793697882548
2002-11-21,-1.122037790811427,0.1389766510813044,0.8368512440483269
2002-11-22,-1.1841100479461417,0.0877062963996958,0.7606492945617978
2002-11-25,-1.231554338144123,0.15419547428076197,0.8489975696147612
2002-11-26,-1.268780805184125,0.1261726443308713,0.8802304379812752
2002-11-27,-1.221894211271873,0.15492498912990038,0.8896040733000331
2002-11-28,-1.1982836884056964,0.16767005624664724,0.9142856397963544
2002-11-29,-1.1803440209906761,-0.02620032868330186,1.2698409369119177
2002-12-02,-1.0644878141108305,0.13599357365194537,0.8487821114830862
2002-12-03,-1.1183771915539802,0.22018861125229489,0.9548877366360571
2002-12-04,-1.1298379604752031,0.2151021770489809,0.934109882763475
2002-12-05,-1.2385338409611457,0.1518968688641669,0.852972655814533
2002-12-06,-1.1266524636017887,0.21083581974851906,0.9720037932250267
2002-12-09,-1.2269531571146115,0.13846705210819985,0.9953082498501663
2002-12-10,-1.2805211704082249,0.07255806807952485,0.6255574196648205
2002-12-11,-1.334657180355008,0.10359359312616302,0.7693121516349165
2002-12-12,-1.1041795996346566,0.22033988412701142,1.0264660556436316
2002-12-13,-0.8136447869741121,0.4759298792885226,0.7141048567164434
2002-12-16,-1.1715476208505937,0.19371695287369886,0.9489869200468057
2002-12-17,-1.216698580515154,0.18006141316345223,1.0019383752415396
2002-12-18,-1.6258072715876037,0.17154926319691524,0.5608160615081087
2002-12-19,-1.3108210464924024,0.1892770283663029,0.7865248746626633
2002-12-20,-0.9888732555623118,-0.2542109301866892,0.3408447353895393
2002-12-23,-0.9162891707715521,-0.26816891228580625,0.4533545902461154
2002-12-24,-0.9955500453326606,0.02139137539993915,-0.20885685703728943
2002-12-25,-1.4576792321327132,-0.03590956861176906,0.6865184207203396
2002-12-26,-0.9530042543312619,0.5432546707662865,0.7772270705590009
2002-12-27,-1.0363670730598245,-0.05252771810166255,1.28191407512678
2002-12-30,-0.4996801555262664,-0.1717396337715379,0.5735190040032934
2002-12-31,-1.0532712263925001,0.26932345885535486,0.6062794412619444
2003-01-02,-1.6162704829328256,-0.01900810725147024,0.6722349077308658
2003-01-03,-1.1692918702887303,-0.374902308131067,0.3031572133744431
2003-01-06,-1.4146496759159715,0.009101118172019612,0.8676086696943023
2003-01-07,-1.013510124367831,0.2881606640505319,0.6203190428861557
2003-01-08,-1.1216355222512302,-0.31584929621907887,0.3565566646877958
2003-01-09,-0.9223232722574072,-0.27074710736538815,0.5779828479096145
2003-01-10,-1.2475501915939753,-0.4088171493632187,0.3060908271719498
2003-01-13,-1.2950163925648908,-0.3895971991299703,0.29811181656096203
2003-01-14,-1.2322594683296708,-0.42670114816090976,0.34348372359022294
2003-01-15,-1.3337251984104692,-0.43364559154389143,0.36505126645525965
2003-01-16,-1.237348095694163,-0.41302950781511427,0.47383264311602324
2003-01-17,-1.2749283166636511,-0.4668905390264234,0.538457775054204
2003-01-20,-1.188518025706506,-0.32613861430322894,0.38214982485689186
2003-01-21,-1.2917712272029909,-0.40960549028932874,0.5202486725076841
2003-01-22,-1.471986657057448,-0.4687165872766772,0.33753207823938225
2003-01-23,-1.478756015485417,-0.4698664454870969,0.3422508456258843
2003-01-24,-0.903921795068344,-0.021845065793192325,0.0202958454254911
2003-01-27,-1.305120965240626,-0.32035208126446496,0.24858720602366874
2003-01-28,-1.8543340020820498,-0.06525789828286138,0.729673777236334
2003-01-29,-1.770668617078356,-0.05583737164538664,0.8663277660034472
2003-01-30,-1.2735715696716432,0.34870944165403217,0.5497443447689806
2003-01-31,-1.1963943386356097,0.3927549849049876,0.6071110104827351
2003-02-08,-1.8984335875322433,-0.10404605433694311,0.9615214974861794
2003-02-09,-1.3318467979575837,-0.6137209720143351,0.6730939552881148
2003-02-10,-1.562111348932392,-0.24031231245953208,0.7098794037152055
2003-02-11,-0.8875544156393603,-0.04524910836688779,0.10545991171087803
2003-02-12,-1.894534349655613,-0.13583195699103764,1.0514358217398967
2003-02-13,-1.9012359749169019,-0.1459632414076952,1.064833043096914
2003-02-14,-1.955870056402415,-0.17794819588502853,1.1028521167150198
2003-02-17,-0.9201557144454768,-0.11999488557204337,0.21628334187571657
2003-02-18,-1.9278876666264395,-0.1781343044923191,1.2436351401791448
2003-02-19,-1.8988708298183592,-0.13144345604125743,1.1229403673566232
2003-02-20,-2.0092770730251877,-0.21453008886644745,1.106062410519252
2003-02-21,-1.9954093259682844,-0.18466661116368852,1.0531549607729327
2003-02-24,-1.0100943355794252,-0.07348774874736572,-0.09566614015954983
2003-02-25,-1.4569585736576527,-0.6747795659963047,0.9793032693178524
2003-02-26,-1.9876666587871739,-0.24098637429662068,1.1170341308662468
2003-02-27,-2.0134254928482203,-0.21060793179817067,1.1687007725399225
2003-02-28,-2.114446079986717,-0.24843873393249163,1.0152648779196778
2003-03-03,-1.1004703490211198,-0.1520463161869876,0.03250949545576034
2003-03-04,-1.8177976572154178,-0.718003545578165,0.6680717286899229
2003-03-05,-1.0102190846259549,-0.0659851362781769,-0.10759805572545389
2003-03-06,-1.2862687228679157,0.3842991287994419,0.5013315554255957
2003-03-07,-2.1361187003842828,-0.2850527183530939,1.2366621867184946
2003-03-10,-1.3378048484033918,0.30167497950172567,0.4553963151549234
2003-03-11,-1.2881388381690024,0.4151417509951411,0.2900295353599524
2003-03-12,-1.7426871837977203,-0.7114938995165043,0.6829506114747129
2003-03-13,-0.49590045997430476,-0.1151614031793622,0.6604277310013776
2003-03-14,-0.9268808813883735,-0.10984734801139948,0.1382588602773108
2003-03-17,-1.9844056880724237,-0.8421919218189519,0.6732126151370572
2003-03-18,-1.317544333700622,-0.2860090407031289,0.3500481724615978
2003-03-19,-1.6465206734890867,-0.23825337212024414,0.6453135756048454
2003-03-20,-1.6097826987445172,-1.2463214353239949,0.2641905083385375
2003-03-21,-0.6434392771130738,-0.4545420566143051,-0.6608650809961331
2003-03-24,-1.597539775340692,-0.36515669576055376,0.6553269451260226
2003-03-25,-1.8309225167670082,-0.030040730613919805,0.8917931085230877
2003-03-26,-1.1380691255642386,-0.05975929038010265,-0.1118879590842215
2003-03-27,-2.4187989775191165,-0.4755931284229062,1.4042470983590365
2003-03-28,-1.0769239584130137,0.10781013401040818,0.21752921844224601
2003-03-31,-1.2482867213969886,0.021710677066240344,0.10500768457910346
2003-04-01,-0.7583819958711329,-0.4677200470103882,-0.5675757162852216
2003-04-02,-1.2178299864881548,0.08722336885552823,0.11117260875574785
2003-04-03,-1.180319301583388,0.0617232978372937,0.15073245233214988
2003-04-04,-1.100164709232545,0.12079151613966936,0.12046479000774009
2003-04-07,-1.25800188809971,0.03158576744726241,0.10884159596614194
2003-04-08,-1.4019865437993013,-0.010858967715986947,-0.10926090829277045
2003-04-09,-1.495743557002281,0.26440987018381285,0.41585912887680343
2003-04-10,-1.0303106170240508,0.31909421342263894,0.9586772201783067
2003-04-11,-1.2200109168060145,0.42349443074594906,0.4407502344880165
2003-04-14,-2.7420559619290117,-0.7252023951416131,1.6921389045508672
2003-04-15,-1.5150952934414337,0.36474948236227916,0.40817906794985637
2003-04-16,-1.4634522838817725,0.3160123130498262,0.49106207216102765
2003-04-17,-0.581142944620534,-0.1162192869762934,0.45942697014405104
2003-04-18,-1.233959388321826,0.2159097471610683,0.27682760649318605
2003-04-21,-1.4298380989581123,0.2261217201046693,0.10835422852935346
2003-04-22,-2.9048208085076372,-1.0243050158636866,1.6061056567593737
2003-04-23,-1.371980118945734,-0.0691790023899135,-0.06056051248919824
2003-04-24,-0.8556394875173894,-0.2530223379716605,0.8594761089698877
2003-04-25,-0.9041719255651104,-0.31853285285963323,-0.41648996084125756
2003-04-28,-0.7284444383600347,-0.21424933115078293,-0.2831687590411955
2003-04-29,-0.9121405002057533,-0.2557769613808937,-0.45582115348745356
2003-05-06,-1.4214217850620139,0.03069706033994124,-0.06051410496347612
2003-05-07,-1.2854425889081493,0.005117507427993799,0.005654443620029968
2003-05-08,-1.304329025355523,-0.016808911397847556,0.027510486850874
2003-05-09,-1.2533465764889453,-0.18768284416080552,-0.3647045712203719
2003-05-12,-1.286511955912178,-0.23750538519357367,-0.4458647555316059
2003-05-13,-1.274811379033812,-0.013064716970891009,0.09210344592391222
2003-05-14,-1.2647488284881856,0.03910523466294717,-0.02492351896213551
2003-05-15,-1.2556767683912735,0.039054253786983385,-0.00042681769752576205
2003-05-16,-1.1103454441785616,-0.48777726764688284,-0.7770925444532266
2003-05-19,-1.3078513508344425,-0.014142289052265215,0.07164897400769289
2003-05-20,-1.6760004711888132,0.2225430019798459,0.3305145250421023
2003-05-21,-1.5577891520353964,0.31496985622651885,0.393857081275951
2003-05-22,-1.5261152407503378,0.32013751822001585,0.43603170775713607
2003-05-23,-1.3531335533862006,-0.0201517343860505,-0.09398203507907274
2003-05-26,-1.3876933600322472,0.05301006563616771,0.07990415612638313
2003-05-27,-1.3681547883618939,0.09715667022303191,0.08451290842642999
2003-05-28,-1.632612735813984,0.28034700682313607,0.4211464398050945
2003-05-29,-1.0932498942857636,-0.3092028197993036,-0.2773127757680702
2003-05-30,-1.1929263503919076,-0.16027527925432142,-0.12805011400985175
2003-06-02,-1.6455557224177104,0.3029705847007178,0.3719685001985292
2003-06-03,-1.6196828699144454,0.4509887555305738,0.29446503828102794
2003-06-04,-1.5530008489241145,0.3501650469953609,0.38706587095216977
2003-06-05,-1.5372223467112403,0.34869324317988254,0.39581542705796824
2003-06-06,-1.4693463474886705,0.3212391149281847,0.5300729746162137
2003-06-09,-1.2808258823438647,0.1360459937259629,0.12627491519904002
2003-06-10,-0.5024624268185688,0.6407519650423251,-0.3736968470290945
2003-06-11,-1.2986786370884036,0.19814347616254532,-0.13538395953761576
2003-06-12,-1.2901795875680153,0.13933656725348054,0.03661845100939
2003-06-13,-1.1132368427938546,0.20438223257906182,0.13330072203853954
2003-06-16,-1.1764878196008057,0.13369008149334485,0.16864326602584598
2003-06-17,-1.1151212845932723,0.1917114701337787,0.23171655394093907
2003-06-18,-1.2954208929989408,0.08075004767258213,0.014436322706763958
2003-06-20,-1.0431809820894304,-0.026291478400915447,-0.06875957880544901
2003-06-23,-0.9147420811616007,0.04131958886797545,0.04776843710443024
2003-06-24,-1.0228496043465767,-0.01784951923497645,-0.06203037510386867
2003-06-25,-1.0769379758064612,-0.07549435471893774,-0.19912854177324896
2003-06-26,-0.5822796106319094,0.28212536845645964,-0.39574018211829765
2003-06-27,-0.8831392888169933,-0.027501627329228857,-0.005553767803980758
2003-06-30,-0.8381447821279736,-0.289225095150712,-0.015836410584856457
2003-07-01,-1.176104942257649,0.09379792310929283,0.21631953996310946
2003-07-02,-1.0994717265553349,0.19912134966512207,0.11911250449732697
2003-07-03,-0.8133669863325038,0.19478604136521657,0.4753911867187443
2003-07-04,-1.059470488196673,0.20712695920324362,0.14816018190724758
2003-07-07,-1.172591391164359,0.26932085130900524,0.048875228392910836
2003-07-08,-1.1425702836814482,0.18186597623309278,0.1947692810228289
2003-07-09,-0.9471453008004593,0.12055345053171726,0.34260701449857894
2003-07-10,-1.0518880888010558,0.2227520103488798,0.2576001151839129
2003-07-11,-1.202563500514917,0.14932314602325036,0.16063325807535928
2003-07-14,-0.8131231885202782,0.3827583726943063,-0.015034152314117042
2003-07-15,-0.8523331516473545,0.34521033756800035,-0.06365629022760783
2003-07-16,-0.8415895104251025,0.38417140130326854,-0.115525965623928
2003-07-17,-0.817824642020534,0.3717519179960804,0.0007494385743131889
2003-07-18,-0.8570347176508506,0.3633684121696545,-0.04835491167866095
2003-07-21,-0.7692390343425389,0.37541151965277825,0.0019029948079276628
2003-07-22,-0.8836387131307245,0.35039086376129436,-0.06859855774134353
2003-07-23,-1.208833402894016,0.531022636389873,0.2234347729908705
2003-07-24,-1.1535469995612126,0.5248958117241996,0.36050035462730484
2003-07-25,-1.2185872305792964,0.5715069981984156,0.3187388342585078
2003-07-28,-1.1460868751084923,0.5893515136647821,0.31902720500063253
2003-07-29,-1.2225245650547558,0.5978878895296155,0.30780346253286645
2003-07-30,-1.1727199066037801,0.5656456688686746,0.3374583599206644
2003-07-31,-1.18574995733734,0.5566353736726065,0.33102282717024634
2003-08-01,-1.1921334169234736,0.635040746484082,0.4076245956312049
2003-08-04,-1.6989169327427958,0.9685982434101449,1.011745126907152
